#Digilent WaveForms Logic Analyzer Bus
#Device Name: Discovery2
#Serial Number: SN:210321B27B48
#Date Time: 2025-07-20 16:38:26.1000

Time (s),Data
-5.019815,80
-5.019675,80
-5.019535,80
-5.019395,80
-5.019255,80
-5.019115,80
-5.01897,80
-5.01882,80
-5.01867,80
-5.018525,80
-5.018375,83
-5.01823,80
-5.01809,80
-5.01795,80
-5.01781,80
-5.017665,80
-5.017525,80
-5.017385,80
-5.017245,80
-5.017105,80
-5.016965,80
-5.016825,80
-5.016685,80
-5.01654,80
-5.0164,80
-5.015845,80
-5.015695,80
-5.01555,80
-5.015405,80
-5.015265,80
-5.01512,80
-5.01498,80
-5.01484,80
-5.0147,95
-5.01456,95
-5.01442,95
-5.01428,95
-5.01414,95
-5.014,80
-5.01386,80
-5.01372,80
-5.01358,80
-5.01344,80
-5.0133,80
-5.01316,80
-5.01302,80
-5.01288,80
-5.012735,80
-5.012595,80
-5.012455,80
-5.012315,80
-5.012175,80
-5.012035,80
-5.011895,80
-5.011755,80
-5.011615,80
-5.011475,80
-5.011335,80
-5.011195,80
-5.011055,80
-5.010915,83
-5.01077,80
-5.01063,80
-5.01049,80
-5.01035,80
-5.01021,80
-5.01007,80
-5.00993,80
-5.00979,80
-5.009645,80
-5.009505,80
-5.009365,80
-5.009225,80
-5.009085,80
-5.008945,80
-5.0088,80
-5.00866,80
-5.00852,80
-5.00838,80
-5.00824,80
-5.0081,80
-5.00796,80
-5.007815,80
-5.007675,80
-5.007535,80
-5.007395,83
-5.00725,80
-5.00711,80
-5.00697,80
-5.006825,80
-5.006685,80
-5.006545,80
-5.006405,80
-5.006265,80
-5.006125,80
-5.005975,80
-5.00583,80
-5.005685,80
-5.00554,80
-5.00539,80
-5.005245,80
-5.005105,80
-5.004965,80
-5.004825,80
-5.004665,80
-5.004525,80
-5.00438,80
-5.00424,80
-5.00408,80
-5.00394,80
-5.0038,83
-5.00364,80
-5.0035,80
-5.00336,80
-5.0032,80
-5.00306,80
-5.00292,80
-5.00278,80
-5.00262,80
-5.00248,80
-5.002335,80
-5.002195,80
-5.002035,80
-5.001895,80
-5.001755,80
-5.001615,80
-5.001475,80
-5.001335,80
-5.001195,80
-5.001055,80
-5.00091,80
-5.00077,80
-5.00063,80
-5.00049,80
-5.00035,80
-5.00021,83
-5.00007,80
-4.99993,80
-4.99979,80
-4.99936,80
-4.99922,80
-4.99908,80
-4.99894,80
-4.9988,80
-4.99866,80
-4.99852,80
-4.99838,80
-4.99824,80
-4.9981,80
-4.99796,80
-4.99782,80
-4.99768,80
-4.99754,80
-4.9974,80
-4.99726,80
-4.997115,80
-4.996975,80
-4.996835,80
-4.996695,83
-4.996555,83
-4.996415,83
-4.996275,81
-4.996135,81
-4.99599,81
-4.99585,81
-4.99571,81
-4.99557,81
-4.99543,81
-4.995285,81
-4.99514,81
-4.995,81
-4.99486,81
-4.99472,81
-4.99458,81
-4.99444,81
-4.994295,81
-4.994155,81
-4.994015,81
-4.993865,81
-4.99372,81
-4.99357,81
-4.993425,81
-4.993275,81
-4.99313,81
-4.99299,81
-4.99285,81
-4.99271,81
-4.99257,81
-4.99243,81
-4.99229,81
-4.992145,81
-4.992005,81
-4.991865,81
-4.991725,81
-4.991585,81
-4.991445,81
-4.9913,81
-4.99116,81
-4.99102,81
-4.99088,81
-4.99074,81
-4.9906,81
-4.99046,81
-4.99032,81
-4.99018,81
-4.99004,81
-4.9899,81
-4.989755,81
-4.989615,81
-4.989475,81
-4.989335,81
-4.989195,81
-4.989055,81
-4.988915,81
-4.988775,81
-4.988635,81
-4.988495,81
-4.98835,81
-4.98821,81
-4.98807,81
-4.98345,81
-4.98331,81
-4.983165,81
-4.982535,81
-4.982385,81
-4.98224,81
-4.9821,81
-4.98196,81
-4.98182,81
-4.98168,81
-4.98154,83
-4.98138,80
-4.98124,80
-4.981095,80
-4.980945,80
-4.9808,80
-4.98065,80
-4.980505,80
-4.98036,80
-4.98021,80
-4.98007,80
-4.97993,80
-4.97979,80
-4.97965,80
-4.97951,80
-4.97937,80
-4.97923,80
-4.97909,80
-4.97895,80
-4.978805,80
-4.978665,80
-4.978525,80
-4.978385,80
-4.978245,80
-4.978105,80
-4.977965,80
-4.977825,80
-4.977685,80
-4.97754,80
-4.9774,80
-4.97726,80
-4.97712,80
-4.97698,80
-4.97684,80
-4.9767,80
-4.97656,80
-4.976415,80
-4.976275,80
-4.976135,80
-4.975995,80
-4.975855,80
-4.975715,80
-4.975575,80
-4.97543,80
-4.97529,80
-4.97515,80
-4.97501,80
-4.97487,80
-4.97473,80
-4.97459,80
-4.97445,80
-4.97431,80
-4.974165,80
-4.974025,80
-4.973885,80
-4.960425,80
-4.960285,80
-4.960125,80
-4.959985,80
-4.959845,80
-4.959705,80
-4.959565,80
-4.959425,80
-4.959285,80
-4.95914,80
-4.959,80
-4.95886,80
-4.95872,80
-4.95858,80
-4.95844,80
-4.958295,80
-4.958155,80
-4.958015,80
-4.957875,80
-4.957735,80
-4.957595,80
-4.957455,80
-4.957315,80
-4.95717,80
-4.957025,80
-4.956885,80
-4.95674,80
-4.956595,80
-4.95645,80
-4.956305,80
-4.956165,80
-4.956025,80
-4.955885,80
-4.955745,80
-4.9556,80
-4.95546,80
-4.95532,80
-4.95518,80
-4.95504,80
-4.9549,80
-4.954755,80
-4.954615,80
-4.954475,80
-4.954335,80
-4.954195,80
-4.954055,80
-4.953915,80
-4.953775,80
-4.953615,80
-4.953475,80
-4.953335,80
-4.953195,80
-4.953035,80
-4.952895,80
-4.952755,80
-4.95261,80
-4.952455,80
-4.95231,80
-4.95217,80
-4.95203,80
-4.95187,80
-4.95173,80
-4.95159,80
-4.95145,80
-4.95131,80
-4.95115,80
-4.95101,95
-4.95087,95
-4.95071,95
-4.95057,95
-4.95043,95
-4.95029,95
-4.95013,95
-4.94999,80
-4.949845,80
-4.94919,80
-4.949045,80
-4.9489,80
-4.948755,80
-4.94861,80
-4.94845,80
-4.94831,80
-4.94817,80
-4.94803,80
-4.94789,80
-4.94775,80
-4.94761,80
-4.94747,80
-4.947325,80
-4.947185,80
-4.947045,80
-4.946905,80
-4.946765,80
-4.946625,80
-4.946485,80
-4.94634,80
-4.946195,80
-4.946055,80
-4.945915,80
-4.945775,80
-4.945635,80
-4.94549,80
-4.94535,80
-4.94521,80
-4.94507,80
-4.944925,80
-4.944775,80
-4.94463,80
-4.944485,80
-4.94434,80
-4.9442,80
-4.94406,80
-4.94392,80
-4.94378,80
-4.94364,80
-4.9435,80
-4.94336,80
-4.94322,80
-4.94308,80
-4.94294,80
-4.942795,80
-4.942655,80
-4.942515,80
-4.942375,80
-4.942235,80
-4.942095,80
-4.941955,80
-4.941815,80
-4.941675,80
-4.941535,80
-4.94139,80
-4.94125,80
-4.94111,80
-4.94097,80
-4.94083,80
-4.94069,80
-4.94055,80
-4.940405,80
-4.940265,80
-4.940125,80
-4.939985,80
-4.939845,80
-4.939705,80
-4.939565,80
-4.939425,80
-4.93928,80
-4.93914,80
-4.939,80
-4.93886,80
-4.93872,80
-4.93858,80
-4.93844,80
-4.9383,80
-4.938155,80
-4.938015,80
-4.937875,80
-4.937735,80
-4.937595,80
-4.937455,80
-4.937315,80
-4.937175,80
-4.937035,80
-4.93689,80
-4.93675,80
-4.93661,80
-4.93647,80
-4.93633,80
-4.93619,80
-4.93605,80
-4.935905,80
-4.935765,80
-4.935625,80
-4.935485,80
-4.935345,80
-4.935205,80
-4.935065,80
-4.934925,80
-4.93478,80
-4.93464,80
-4.9345,80
-4.93436,80
-4.934215,80
-4.934075,80
-4.933935,80
-4.933795,80
-4.933655,80
-4.933515,80
-4.93337,80
-4.93323,80
-4.93309,80
-4.93076,80
-4.93062,80
-4.93048,80
-4.93034,80
-4.9302,83
-4.93006,81
-4.92992,81
-4.92978,81
-4.92964,81
-4.9295,81
-4.92936,81
-4.929215,81
-4.929075,81
-4.928935,81
-4.928795,81
-4.928655,81
-4.928515,81
-4.928375,81
-4.928235,81
-4.928095,81
-4.927955,81
-4.927815,81
-4.927675,81
-4.927535,81
-4.92739,81
-4.92725,81
-4.92711,81
-4.92697,81
-4.92683,81
-4.92669,81
-4.92655,81
-4.926405,81
-4.926265,81
-4.926125,81
-4.925985,81
-4.925845,81
-4.925705,81
-4.925565,81
-4.925425,81
-4.925285,81
-4.92514,81
-4.925,81
-4.92486,81
-4.92472,81
-4.92458,81
-4.92444,81
-4.9243,81
-4.92416,81
-4.924015,81
-4.923875,81
-4.923735,81
-4.923595,81
-4.923455,81
-4.923315,81
-4.923175,81
-4.923035,81
-4.922895,81
-4.922755,81
-4.92261,81
-4.92247,81
-4.92233,81
-4.922185,81
-4.922045,81
-4.921905,81
-4.917205,81
-4.917065,81
-4.916905,81
-4.916765,81
-4.916625,81
-4.916485,81
-4.91586,81
-4.915715,81
-4.91557,81
-4.915425,81
-4.915285,83
-4.915145,80
-4.915005,80
-4.914865,80
-4.914725,80
-4.914585,80
-4.914445,80
-4.914305,80
-4.914165,80
-4.91402,80
-4.91388,80
-4.91374,80
-4.9136,80
-4.91346,80
-4.91332,80
-4.91318,80
-4.913035,80
-4.912895,80
-4.912755,80
-4.912615,80
-4.912475,80
-4.912335,80
-4.912195,80
-4.91205,80
-4.91191,80
-4.91177,80
-4.91163,80
-4.91149,80
-4.91135,80
-4.91121,80
-4.911065,80
-4.910925,80
-4.910785,80
-4.910645,80
-4.910505,80
-4.910365,80
-4.910225,80
-4.91008,80
-4.90994,80
-4.9098,80
-4.90966,80
-4.90952,80
-4.909375,80
-4.90923,80
-4.909075,80
-4.90893,80
-4.90879,80
-4.90865,80
-4.90851,80
-4.90837,80
-4.90823,80
-4.908085,80
-4.907945,80
-4.907795,80
-4.90765,80
-4.907505,80
-4.90736,80
-4.907215,80
-4.907055,80
-4.906915,80
-4.90677,80
-4.90663,80
-4.90649,80
-4.90635,80
-4.90621,80
-4.90607,80
-4.90593,80
-4.90579,80
-4.905645,80
-4.905505,80
-4.905365,80
-4.88867,80
-4.88853,80
-4.88839,80
-4.88825,80
-4.88811,80
-4.88797,80
-4.88783,80
-4.88769,80
-4.88755,80
-4.88741,80
-4.88727,80
-4.88713,80
-4.886985,80
-4.886845,80
-4.886705,80
-4.886565,80
-4.886425,80
-4.886285,80
-4.886145,80
-4.886005,80
-4.88586,80
-4.88572,80
-4.88558,80
-4.88544,80
-4.8853,80
-4.88516,80
-4.88502,80
-4.88488,80
-4.88474,80
-4.8846,80
-4.884455,80
-4.88431,80
-4.88417,80
-4.88403,80
-4.88389,80
-4.883745,80
-4.883605,80
-4.883465,80
-4.883325,80
-4.88318,80
-4.88304,80
-4.88246,80
-4.88231,80
-4.882165,80
-4.88202,80
-4.88186,80
-4.88172,80
-4.88158,80
-4.88142,80
-4.88128,80
-4.88114,80
-4.881,80
-4.88084,80
-4.8807,95
-4.880555,80
-4.880415,80
-4.880255,80
-4.880115,80
-4.879975,80
-4.879815,80
-4.879675,80
-4.879535,80
-4.879395,80
-4.879235,80
-4.879095,80
-4.878955,80
-4.878795,80
-4.878655,80
-4.878515,80
-4.87837,80
-4.87823,80
-4.87809,80
-4.87795,80
-4.87781,80
-4.87767,80
-4.87753,80
-4.87739,80
-4.87725,80
-4.877105,80
-4.876965,80
-4.876825,80
-4.876685,80
-4.876545,80
-4.876405,80
-4.876265,80
-4.876125,80
-4.87598,80
-4.87584,80
-4.8757,80
-4.87556,80
-4.87542,80
-4.87528,80
-4.87514,80
-4.875,80
-4.87486,80
-4.87472,80
-4.874575,80
-4.874435,80
-4.874295,80
-4.874155,80
-4.874015,80
-4.873875,80
-4.873735,80
-4.873595,80
-4.873455,80
-4.873315,80
-4.873175,80
-4.873035,80
-4.872895,80
-4.872755,80
-4.872615,80
-4.872475,80
-4.87233,80
-4.87219,80
-4.87205,80
-4.87191,80
-4.87177,80
-4.87163,80
-4.87149,80
-4.871345,80
-4.871205,80
-4.871065,80
-4.87092,80
-4.87078,80
-4.87064,80
-4.8705,80
-4.87036,80
-4.870215,80
-4.870075,80
-4.86993,80
-4.86978,80
-4.869635,80
-4.86949,80
-4.86932,80
-4.86918,80
-4.86904,80
-4.8689,80
-4.86876,80
-4.868615,80
-4.868475,80
-4.868335,80
-4.868195,80
-4.868055,80
-4.867915,80
-4.867775,80
-4.86763,80
-4.86749,80
-4.86735,80
-4.86721,80
-4.86707,80
-4.86693,80
-4.86679,80
-4.86665,80
-4.866505,80
-4.866365,80
-4.865975,80
-4.865835,80
-4.865695,80
-4.86555,80
-4.86541,80
-4.86527,80
-4.86513,80
-4.86499,80
-4.86485,80
-4.86471,80
-4.864565,80
-4.864425,80
-4.864285,80
-4.864145,80
-4.864005,80
-4.863865,80
-4.863725,80
-4.86358,80
-4.86344,80
-4.8633,80
-4.86316,80
-4.86302,80
-4.86288,80
-4.86274,83
-4.8626,81
-4.862455,81
-4.862315,81
-4.862175,81
-4.862035,81
-4.861875,81
-4.861735,81
-4.861595,81
-4.861455,81
-4.861295,81
-4.861155,81
-4.861015,81
-4.860875,81
-4.860735,81
-4.860575,81
-4.860435,81
-4.860295,81
-4.860155,81
-4.860015,81
-4.859875,81
-4.859715,81
-4.859575,81
-4.859435,81
-4.85929,81
-4.85915,81
-4.85901,81
-4.85887,81
-4.85873,81
-4.85859,81
-4.85845,81
-4.85831,81
-4.858165,81
-4.858025,81
-4.857875,81
-4.85773,81
-4.85758,81
-4.857435,81
-4.85729,81
-4.85715,81
-4.857005,81
-4.856865,81
-4.856725,81
-4.856585,81
-4.856445,81
-4.856305,81
-4.856165,81
-4.85602,81
-4.85588,81
-4.85574,81
-4.8556,81
-4.85546,81
-4.85532,81
-4.85518,81
-4.85504,81
-4.8549,81
-4.854755,81
-4.854615,81
-4.854475,81
-4.854335,81
-4.84971,81
-4.849155,81
-4.84901,81
-4.848865,81
-4.84872,81
-4.84856,81
-4.84842,81
-4.84828,81
-4.84814,81
-4.848,81
-4.847855,83
-4.847715,80
-4.847575,80
-4.847435,80
-4.84729,80
-4.84715,83
-4.84701,80
-4.84687,80
-4.84673,80
-4.84659,80
-4.84645,83
-4.84631,80
-4.84617,80
-4.846025,80
-4.84588,80
-4.845735,83
-4.84559,80
-4.845445,80
-4.8453,80
-4.84514,80
-4.845,83
-4.84486,80
-4.84472,80
-4.84458,80
-4.84444,80
-4.8443,83
-4.844155,80
-4.844015,80
-4.843875,80
-4.843735,80
-4.843595,83
-4.843455,80
-4.843315,80
-4.843175,80
-4.843035,80
-4.842895,83
-4.84275,80
-4.84261,80
-4.84247,80
-4.84233,80
-4.84219,83
-4.84205,80
-4.84191,80
-4.84177,80
-4.84163,80
-4.841485,83
-4.841345,80
-4.841205,80
-4.841065,80
-4.840925,80
-4.840785,83
-4.840645,80
-4.840505,80
-4.84036,80
-4.84022,80
-4.84008,83
-4.83994,80
-4.8398,80
-4.83966,80
-4.83952,80
-4.83938,83
-4.83924,80
-4.839095,80
-4.838955,80
-4.838815,80
-4.838675,83
-4.838535,80
-4.838395,80
-4.838255,80
-4.83811,80
-4.83797,83
-4.83783,80
-4.83769,80
-4.83755,80
-4.83741,80
-4.83727,83
-4.83713,80
-4.836985,80
-4.836845,80
-4.836705,80
-4.836565,83
-4.836425,80
-4.836285,80
-4.836145,80
-4.836005,80
-4.835865,83
-4.83572,80
-4.83558,80
-4.83544,80
-4.835295,80
-4.835135,83
-4.834995,80
-4.834855,80
-4.834715,80
-4.83457,80
-4.83443,83
-4.83429,80
-4.83415,80
-4.834,80
-4.833855,80
-4.83371,83
-4.83356,80
-4.8334,80
-4.833255,80
-4.833115,80
-4.814095,83
-4.813955,80
-4.813795,80
-4.813655,80
-4.813515,80
-4.813375,83
-4.81323,80
-4.81309,80
-4.81295,80
-4.81281,80
-4.81267,83
-4.81253,80
-4.81239,80
-4.81225,80
-4.81211,80
-4.811965,83
-4.811825,80
-4.811685,80
-4.811545,80
-4.811405,80
-4.81126,95
-4.8111,80
-4.810955,80
-4.810815,80
-4.810675,80
-4.810535,83
-4.810395,80
-4.810255,80
-4.81011,80
-4.80997,80
-4.80982,83
-4.80967,80
-4.809525,80
-4.80938,80
-4.80923,80
-4.80909,83
-4.80895,80
-4.808805,80
-4.808665,80
-4.808525,80
-4.808385,83
-4.808245,80
-4.808105,80
-4.807965,80
-4.807805,80
-4.807665,83
-4.807525,80
-4.807365,80
-4.807225,80
-4.807085,80
-4.80694,83
-4.8068,80
-4.806645,80
-4.8065,80
-4.80636,80
-4.80622,83
-4.80608,80
-4.80592,80
-4.80578,80
-4.80564,80
-4.8055,83
-4.80536,80
-4.80522,80
-4.80506,80
-4.80492,80
-4.80478,83
-4.80464,80
-4.8045,80
-4.80436,80
-4.8042,80
-4.80406,83
-4.80392,80
-4.80378,80
-4.80364,80
-4.8035,80
-4.80334,83
-4.8032,80
-4.80306,80
-4.80292,80
-4.80276,80
-4.80262,83
-4.80248,80
-4.80234,80
-4.80218,80
-4.80204,80
-4.8019,83
-4.801755,80
-4.801615,80
-4.801475,80
-4.801335,80
-4.801195,83
-4.801055,80
-4.800915,80
-4.800775,80
-4.800635,80
-4.80049,83
-4.80035,80
-4.80021,80
-4.80007,80
-4.79993,80
-4.79977,83
-4.79934,80
-4.7992,80
-4.79906,80
-4.798915,80
-4.798775,83
-4.798635,80
-4.798495,80
-4.79835,80
-4.79821,80
-4.79807,83
-4.79793,80
-4.79779,80
-4.797645,80
-4.797505,80
-4.797365,83
-4.797225,80
-4.797085,80
-4.796935,80
-4.79679,80
-4.79664,83
-4.796495,80
-4.79635,80
-4.796205,80
-4.796065,80
-4.79592,83
-4.79578,80
-4.79564,80
-4.7955,80
-4.79536,80
-4.79522,83
-4.79508,80
-4.79494,80
-4.794795,80
-4.794655,80
-4.794515,83
-4.794375,80
-4.794235,80
-4.794095,80
-4.793955,80
-4.793815,83
-4.793675,80
-4.79353,80
-4.79339,80
-4.79325,80
-4.79311,83
-4.79297,81
-4.79283,81
-4.79269,81
-4.79255,81
-4.79241,81
-4.792265,81
-4.792125,81
-4.791985,81
-4.791845,81
-4.791705,81
-4.791565,81
-4.791425,81
-4.791285,81
-4.791145,81
-4.791005,81
-4.790865,81
-4.790725,81
-4.790585,81
-4.790445,81
-4.790305,81
-4.790165,81
-4.790025,81
-4.789885,81
-4.789745,81
-4.789605,81
-4.78946,81
-4.78932,81
-4.78918,81
-4.78904,81
-4.7889,81
-4.78876,81
-4.78862,81
-4.78848,81
-4.788335,81
-4.788195,81
-4.788055,81
-4.787915,81
-4.787775,81
-4.787635,81
-4.787495,81
-4.787355,81
-4.78721,81
-4.78707,81
-4.78693,81
-4.78679,81
-4.78665,81
-4.78651,81
-4.78637,81
-4.78623,81
-4.786085,81
-4.785945,81
-4.785805,81
-4.785645,81
-4.785505,81
-4.785365,81
-4.78522,81
-4.78508,81
-4.78494,81
-4.784795,81
-4.779565,81
-4.779425,81
-4.779285,81
-4.779145,81
-4.779005,81
-4.778865,81
-4.77872,81
-4.77858,81
-4.77844,81
-4.7783,81
-4.77816,83
-4.77802,80
-4.77788,80
-4.77774,80
-4.7776,80
-4.77746,83
-4.77732,80
-4.77718,80
-4.77704,80
-4.7769,80
-4.77676,83
-4.77662,80
-4.77648,80
-4.77634,80
-4.7762,80
-4.77606,83
-4.77592,80
-4.77578,80
-4.775635,80
-4.775495,80
-4.775355,83
-4.775215,80
-4.775075,80
-4.774935,80
-4.774795,80
-4.774655,83
-4.774515,80
-4.77437,80
-4.77423,80
-4.77409,80
-4.77395,83
-4.77381,80
-4.77367,80
-4.77353,80
-4.773385,80
-4.77324,83
-4.7731,80
-4.77296,80
-4.77282,80
-4.772675,80
-4.772535,83
-4.772395,80
-4.772255,80
-4.772115,80
-4.77197,80
-4.77182,83
-4.771675,80
-4.77153,80
-4.771385,80
-4.771235,80
-4.771095,83
-4.770955,80
-4.770815,80
-4.77067,80
-4.77053,80
-4.77039,83
-4.77025,80
-4.77011,80
-4.76997,80
-4.76983,80
-4.769685,83
-4.769545,80
-4.769405,80
-4.769265,80
-4.769125,80
-4.768985,83
-4.768845,80
-4.768705,80
-4.76856,80
-4.76842,80
-4.76828,83
-4.76814,80
-4.768,80
-4.76786,80
-4.76772,80
-4.76758,83
-4.767435,80
-4.767295,80
-4.767155,80
-4.767015,80
-4.766875,83
-4.766735,80
-4.766595,80
-4.766455,80
-4.766005,80
-4.76586,83
-4.76572,80
-4.76558,80
-4.76544,80
-4.7653,80
-4.76516,83
-4.76502,80
-4.76488,80
-4.76474,80
-4.764595,80
-4.764455,83
-4.764315,80
-4.764175,80
-4.764035,80
-4.763895,80
-4.763755,83
-4.763615,80
-4.763475,80
-4.763335,80
-4.763195,80
-4.763055,83
-4.762915,80
-4.762775,80
-4.762635,80
-4.762495,80
-4.762355,83
-4.762215,80
-4.762075,80
-4.761935,80
-4.761795,80
-4.761655,83
-4.76151,80
-4.76137,80
-4.76123,80
-4.76109,80
-4.76095,83
-4.76081,80
-4.76067,80
-4.76053,80
-4.760385,80
-4.760245,95
-4.7601,80
-4.75996,80
-4.75982,80
-4.75968,80
-4.759535,83
-4.759395,80
-4.759255,80
-4.759115,80
-4.75897,80
-4.75882,83
-4.758675,80
-4.75853,80
-4.75838,80
-4.758235,80
-4.758095,83
-4.757955,80
-4.757815,80
-4.757675,80
-4.757535,80
-4.757395,83
-4.757255,80
-4.757115,80
-4.756975,80
-4.7436,80
-4.74346,83
-4.7433,80
-4.74316,80
-4.74302,80
-4.742875,80
-4.742735,83
-4.742595,80
-4.742455,80
-4.742315,80
-4.742175,80
-4.742035,83
-4.741895,80
-4.741755,80
-4.741615,80
-4.74147,80
-4.74133,83
-4.74119,80
-4.74105,80
-4.74091,80
-4.74077,80
-4.74063,83
-4.74049,80
-4.74035,80
-4.740205,80
-4.740065,80
-4.739925,83
-4.739785,80
-4.739645,80
-4.739505,80
-4.739365,80
-4.73922,83
-4.73908,80
-4.73894,80
-4.7388,80
-4.73866,80
-4.73852,83
-4.73838,80
-4.73824,80
-4.7381,80
-4.737955,80
-4.737815,83
-4.737675,80
-4.737535,80
-4.737395,80
-4.737255,80
-4.737115,83
-4.736975,80
-4.73683,80
-4.73669,80
-4.73655,80
-4.73641,83
-4.73627,80
-4.73613,80
-4.73599,80
-4.73585,80
-4.73571,83
-4.73557,80
-4.73543,80
-4.735285,80
-4.735145,80
-4.735005,83
-4.734865,80
-4.734725,80
-4.734585,80
-4.734445,80
-4.734305,83
-4.734165,80
-4.734015,80
-4.73387,80
-4.733725,80
-4.733575,83
-4.73343,80
-4.733285,80
-4.733145,80
-4.7308,80
-4.73066,83
-4.73052,80
-4.73038,80
-4.73024,80
-4.7301,80
-4.72996,83
-4.72982,80
-4.729675,80
-4.729535,80
-4.729395,80
-4.729255,83
-4.729115,80
-4.728975,80
-4.728835,80
-4.728695,80
-4.728555,83
-4.72841,80
-4.72827,80
-4.72813,80
-4.72799,80
-4.72785,83
-4.72771,80
-4.723615,80
-4.723475,80
-4.72333,80
-4.72319,83
-4.72305,81
-4.72291,81
-4.722765,81
-4.722625,81
-4.722485,81
-4.722345,81
-4.722205,81
-4.722065,81
-4.721915,81
-4.72177,81
-4.72163,81
-4.721485,81
-4.72132,81
-4.72118,81
-4.72104,81
-4.7209,81
-4.72076,81
-4.72062,81
-4.72048,81
-4.720335,81
-4.720195,81
-4.720055,81
-4.719915,81
-4.719775,81
-4.719635,81
-4.719495,81
-4.719355,81
-4.719215,81
-4.71907,81
-4.71893,81
-4.71879,81
-4.71865,81
-4.71851,81
-4.71837,81
-4.71823,81
-4.71809,81
-4.71795,81
-4.71781,81
-4.717665,81
-4.717525,81
-4.717385,81
-4.717245,81
-4.717105,81
-4.716965,81
-4.716825,81
-4.716685,81
-4.716545,81
-4.7164,81
-4.71582,81
-4.715675,81
-4.715525,81
-4.71538,81
-4.71524,81
-4.7151,81
-4.71496,81
-4.71482,81
-4.71468,81
-4.71454,81
-4.7144,81
-4.70975,81
-4.7096,81
-4.709455,81
-4.70931,81
-4.70915,81
-4.70901,81
-4.70887,81
-4.70873,81
-4.70859,81
-4.70845,81
-4.70831,83
-4.70817,83
-4.70803,83
-4.707885,83
-4.707745,83
-4.707605,83
-4.707465,83
-4.707325,83
-4.707185,83
-4.707045,83
-4.706905,83
-4.706765,83
-4.706625,83
-4.706485,83
-4.706345,83
-4.706205,83
-4.706065,83
-4.705925,83
-4.705785,83
-4.705645,83
-4.705505,83
-4.70536,83
-4.70522,83
-4.70508,83
-4.70494,83
-4.7048,83
-4.70466,83
-4.704515,83
-4.704375,83
-4.704235,83
-4.704095,83
-4.703955,83
-4.703815,83
-4.703675,83
-4.70353,83
-4.70339,83
-4.70325,83
-4.70311,83
-4.70297,83
-4.70283,83
-4.70269,83
-4.70255,83
-4.70241,83
-4.702265,83
-4.702125,83
-4.701985,83
-4.701845,83
-4.701705,83
-4.701565,83
-4.701425,83
-4.701285,83
-4.70114,83
-4.701,83
-4.70086,83
-4.70072,83
-4.70058,83
-4.70044,83
-4.7003,83
-4.700155,83
-4.700015,83
-4.699875,83
-4.699735,83
-4.69932,83
-4.69918,83
-4.699035,83
-4.698895,83
-4.698755,83
-4.698615,83
-4.698475,83
-4.69833,83
-4.69819,83
-4.69805,83
-4.6979,83
-4.697755,83
-4.69761,83
-4.697465,83
-4.697315,83
-4.69717,83
-4.69703,83
-4.69689,83
-4.69675,83
-4.69661,83
-4.69647,83
-4.69633,83
-4.696185,83
-4.696045,83
-4.695905,83
-4.695765,83
-4.695625,83
-4.695485,83
-4.695345,83
-4.695205,83
-4.67855,83
-4.67841,83
-4.67827,83
-4.67813,83
-4.67799,83
-4.677845,83
-4.677705,83
